시설종류,대상시설명,소재지도로명주소,소재지지번주소,위도,경도,관리기관명,관할경찰서명,CCTV설치여부,CCTV설치대수,보호구역도로폭,데이터기준일자,제공기관코드,제공기관명
초등학교,용소초등학교,부산광역시 남구 수영로325번길 114,,35.14284837,129.0995005,부산광역시 남구청,부산광역시 남부경찰서,Y,,,2021-12-17,3310000,부산광역시 남구
유치원,용소초등학교 병설유치원,부산광역시 남구 수영로325번길 114,,35.14284837,129.0995005,부산광역시 남구청,부산광역시 남부경찰서,Y,,,2021-12-17,3310000,부산광역시 남구
유치원,개미유치원,부산광역시 남구 조각공원로 37,,35.130439,129.101248,부산광역시 남구청,부산광역시 남부경찰서,Y,,,2021-12-17,3310000,부산광역시 남구
유치원,계명유치원,부산광역시 남구 동명로145번다길 18,,35.12090972,129.113623,부산광역시 남구청,부산광역시 남부경찰서,Y,,,2021-12-17,3310000,부산광역시 남구
유치원,대천유치원,부산광역시 남구 유엔평화로47번길 125,,35.13088792,129.0990991,부산광역시 남구청,부산광역시 남부경찰서,Y,,,2021-12-17,3310000,부산광역시 남구
유치원,메트로자연유치원,부산광역시 남구 분포로 111,,35.12689494,129.1096291,부산광역시 남구청,부산광역시 남부경찰서,N,,,2021-12-17,3310000,부산광역시 남구
유치원,무지개유치원,부산광역시 남구 못골번영로 72,,35.14172734,129.0890753,부산광역시 남구청,부산광역시 남부경찰서,Y,,,2021-12-17,3310000,부산광역시 남구
유치원,부산대연유치원,부산광역시 남구 진남로165번길 4,,35.141349,129.0785158,부산광역시 남구청,부산광역시 남부경찰서,Y,,,2021-12-17,3310000,부산광역시 남구
유치원,색동유치원,부산광역시 남구 유엔로120번가길 121,,35.12681463,129.0842804,부산광역시 남구청,부산광역시 남부경찰서,Y,,,2021-12-17,3310000,부산광역시 남구
유치원,선화유치원,부산광역시 남구 우암로2번길 5,,35.11178877,129.0829105,부산광역시 남구청,부산광역시 남부경찰서,Y,,,2021-12-17,3310000,부산광역시 남구
유치원,성신유치원,부산광역시 남구 수영로49번길 5,,35.13644323,129.073162,부산광역시 남구청,부산광역시 남부경찰서,Y,,,2021-12-17,3310000,부산광역시 남구
유치원,LG메트로시티유치원,부산광역시 남구 분포로 113,,35.12726563,129.1090419,부산광역시 남구청,부산광역시 남부경찰서,N,,,2021-12-17,3310000,부산광역시 남구
유치원,백합유치원,부산광역시 남구 석포로73번나길 13,,35.12651881,129.087229,부산광역시 남구청,부산광역시 남부경찰서,Y,,,2021-12-17,3310000,부산광역시 남구
유치원,해맑은유치원,부산광역시 남구 동명로118번길 63,,35.1172753,129.1095652,부산광역시 남구청,부산광역시 남부경찰서,N,,,2021-12-17,3310000,부산광역시 남구
유치원,솔유치원,부산광역시 남구 용호로231번길 128,,35.114157,129.1160035,부산광역시 남구청,부산광역시 남부경찰서,N,,,2021-12-17,3310000,부산광역시 남구
특수학교,구화학교,부산광역시 남구 수영로123번길 54,,35.134718,129.0798084,부산광역시 남구청,부산광역시 남부경찰서,Y,,,2021-12-17,3310000,부산광역시 남구
특수학교,부산혜성학교,부산광역시 남구 진남로166번길 10-9,,35.14183059,129.0801433,부산광역시 남구청,부산광역시 남부경찰서,Y,,,2021-12-17,3310000,부산광역시 남구
특수학교,부산혜남학교,부산광역시 남구 진남로166번길 10-19,,35.141515,129.0822502,부산광역시 남구청,부산광역시 남부경찰서,N,,,2021-12-17,3310000,부산광역시 남구
어린이집,용당어린이집,부산광역시 남구 신선로329번길 74,,35.113442,129.0930463,부산광역시 남구청,부산광역시 남부경찰서,Y,,,2021-12-17,3310000,부산광역시 남구
어린이집,한누리어린이집,부산광역시 남구 진남로127번길 94,,35.137259,129.078052,부산광역시 남구청,부산광역시 남부경찰서,Y,,,2021-12-17,3310000,부산광역시 남구
유치원,연세유치원,울산광역시 북구 명촌1길 17-2,,35.559023,129.3597018,울산광역시 북구청,북부경찰서,Y,3,6,2021-12-21,3720000,울산광역시 북구
초등학교,연암초교,울산광역시 북구 두부곡4길 35,,35.58630328,129.369277,울산광역시 북구청,북부경찰서,Y,13,8~10,2021-12-21,3720000,울산광역시 북구
초등학교,염포초교,울산광역시 북구 염포로 667,,35.53321822,129.3911232,울산광역시 북구청,북부경찰서,Y,2,8~30,2021-12-21,3720000,울산광역시 북구
유치원,염포초교 병설유치원,울산광역시 북구 염포로 667,,35.53321822,129.3911232,울산광역시 북구청,북부경찰서,Y,2,8~30,2021-12-21,3720000,울산광역시 북구
유치원,예솔유치원,울산광역시 북구 명촌12길 34-10,,35.55567435,129.3527941,울산광역시 북구청,북부경찰서,Y,3,8,2021-12-21,3720000,울산광역시 북구
유치원,예지원유치원,울산광역시 북구 상방로 160,,35.58335048,129.365475,울산광역시 북구청,북부경찰서,Y,3,8,2021-12-21,3720000,울산광역시 북구
유치원,월성유치원,울산광역시 북구 화정2길 23,,35.65951233,129.3421996,울산광역시 북구청,북부경찰서,N,0,3,2021-12-21,3720000,울산광역시 북구
유치원,은빛유치원,울산광역시 북구 명촌로 91,,35.55283089,129.3547645,울산광역시 북구청,북부경찰서,Y,2,30,2021-12-21,3720000,울산광역시 북구
초등학교,은월초교,울산광역시 북구 당수골23길 7,,35.63460979,129.3647508,울산광역시 북구청,북부경찰서,Y,8,12~20,2021-12-21,3720000,울산광역시 북구
유치원,이화제일유치원,울산광역시 북구 갓안2길 24,,35.66673355,129.3422198,울산광역시 북구청,북부경찰서,Y,2,4~5,2021-12-21,3720000,울산광역시 북구
초등학교,이화초교,울산광역시 북구 화정4길 40,,35.66117891,129.3442878,울산광역시 북구청,북부경찰서,Y,7,8,2021-12-21,3720000,울산광역시 북구
초등학교,중산초교,울산광역시 북구 신기18길 22,,35.64975358,129.3524231,울산광역시 북구청,북부경찰서,N,0,12~20,2021-12-21,3720000,울산광역시 북구
초등학교,천곡초교,울산광역시 북구 천곡길 138,,35.63966126,129.3294728,울산광역시 북구청,북부경찰서,Y,4,11~20,2021-12-21,3720000,울산광역시 북구
유치원,큰사랑유치원,울산광역시 북구 제내2길 45-4,,35.634312,129.3549634,울산광역시 북구청,북부경찰서,N,0,4,2021-12-21,3720000,울산광역시 북구
학원,파인슐레 국제 어학원,울산광역시 북구 약수2길 53,,35.647518,129.3482596,울산광역시 북구청,북부경찰서,Y,2,4,2021-12-21,3720000,울산광역시 북구
유치원,하늘땅유치원,울산광역시 북구 관문길 240,,35.653789,129.3144672,울산광역시 북구청,북부경찰서,Y,2,4,2021-12-21,3720000,울산광역시 북구
어린이집,하버드어린이집,울산광역시 북구 호계로 236-21,,35.6257037,129.3547574,울산광역시 북구청,북부경찰서,N,0,6,2021-12-21,3720000,울산광역시 북구
유치원,현대유리유치원,울산광역시 북구 매곡1로 13,,35.64257384,129.3542789,울산광역시 북구청,북부경찰서,Y,2,25,2021-12-21,3720000,울산광역시 북구
유치원,호계비둘기유치원,울산광역시 북구 당수골길 12,,35.62831201,129.362533,울산광역시 북구청,북부경찰서,Y,3,4,2021-12-21,3720000,울산광역시 북구
초등학교,호계초교,울산광역시 북구 동대13길 20,,35.62993288,129.3565479,울산광역시 북구청,북부경찰서,Y,,8~16,2021-12-21,3720000,울산광역시 북구
유치원,화봉유치원,울산광역시 북구 송내6길 8,,35.58977912,129.364256,울산광역시 북구청,북부경찰서,Y,3,8,2021-12-21,3720000,울산광역시 북구
초등학교,화봉초교,울산광역시 북구 화산로 42,,35.5958009,129.3675361,울산광역시 북구청,북부경찰서,Y,4,25~31,2021-12-21,3720000,울산광역시 북구
어린이집,황금지어린이집,울산광역시 북구 중산동로 42,,35.654954,129.3519303,울산광역시 북구청,북부경찰서,Y,0,6,2021-12-21,3720000,울산광역시 북구
초등학교,대천초등학교,부산광역시 남구 조각공원로 19,,35.12920185,129.1010318,부산광역시 남구청,부산광역시 남부경찰서,Y,,,2021-12-17,3310000,부산광역시 남구
초등학교,대남초등학교,부산광역시 남구 황령대로353번길 9-55,,35.14885685,129.0972482,부산광역시 남구청,부산광역시 남부경찰서,Y,,,2021-12-17,3310000,부산광역시 남구
초등학교,동천초등학교,부산광역시 남구 석포로26번길 22,,35.12161413,129.0831739,부산광역시 남구청,부산광역시 남부경찰서,Y,,,2021-12-17,3310000,부산광역시 남구
초등학교,동항초등학교,부산광역시 남구 우암로 42,,35.114061,129.0829058,부산광역시 남구청,부산광역시 남부경찰서,Y,,,2021-12-17,3310000,부산광역시 남구
초등학교,석포초등학교,부산광역시 남구 석포로86번길 76,,35.1265655,129.0918337,부산광역시 남구청,부산광역시 남부경찰서,Y,,,2021-12-17,3310000,부산광역시 남구
초등학교,대연초등학교,부산광역시 남구 진남로18번길 11,,35.13723821,129.0922867,부산광역시 남구청,부산광역시 남부경찰서,Y,,,2021-12-17,3310000,부산광역시 남구
유치원,문현초등학교 병설유치원,부산광역시 남구 고동골로 86-13,,35.14532445,129.0729385,부산광역시 남구청,부산광역시 남부경찰서,Y,,,2021-12-17,3310000,부산광역시 남구
초등학교,성동초등학교,부산광역시 남구 전포대로68번길 27,,35.1438328,129.069115,부산광역시 남구청,부산광역시 남부경찰서,Y,,,2021-12-17,3310000,부산광역시 남구
유치원,성동초등학교 병설유치원,부산광역시 남구 전포대로68번길 27,,35.1438328,129.0691046,부산광역시 남구청,부산광역시 남부경찰서,Y,,,2021-12-17,3310000,부산광역시 남구
초등학교,용당초등학교,부산광역시 남구 신선로 341,,35.11669795,129.0939473,부산광역시 남구청,부산광역시 남부경찰서,Y,,,2021-12-17,3310000,부산광역시 남구
초등학교,분포초등학교,부산광역시 남구 분포로 41,,35.12891344,129.113993,부산광역시 남구청,부산광역시 남부경찰서,Y,,,2021-12-17,3310000,부산광역시 남구
초등학교,개웅초등학교,서울특별시 구로구 개봉로11길 98,,37.488569,126.8499801,서울특별시 구로구청,구로경찰서,Y,,,2021-10-28,3160000,서울특별시 구로구
초등학교,용문초등학교,부산광역시 남구 신선로 542,,35.13067684,129.1081427,부산광역시 남구청,부산광역시 남부경찰서,N,,,2021-12-17,3310000,부산광역시 남구
어린이집,근로복지공단어린이집,울산광역시 북구 동대13길 6,,35.63050426,129.3582908,울산광역시 북구청,북부경찰서,Y,3,8~16,2021-12-21,3720000,울산광역시 북구
유치원,금비유치원,울산광역시 북구 송내13길 14,,35.59271029,129.361812,울산광역시 북구청,북부경찰서,Y,4,6~8,2021-12-21,3720000,울산광역시 북구
유치원,꿈동산유치원,울산광역시 북구 매곡로 183,,35.648521,129.357962,울산광역시 북구청,북부경찰서,Y,2,30,2021-12-21,3720000,울산광역시 북구
초등학교,농서초교,울산광역시 북구 가재길 57,,35.63168965,129.3299875,울산광역시 북구청,북부경찰서,Y,8,12~30,2021-12-21,3720000,울산광역시 북구
유치원,농서초교 병설유치원,울산광역시 북구 가재길 57,,35.63168965,129.3299875,울산광역시 북구청,북부경찰서,Y,8,12~30,2021-12-21,3720000,울산광역시 북구
초등학교,농소초교,울산광역시 북구 호계로 192,,35.6213005,129.3559945,울산광역시 북구청,북부경찰서,Y,16,10,2021-12-21,3720000,울산광역시 북구
유치원,농소초교 병설유치원,울산광역시 북구 호계로 192,,35.6213005,129.3559945,울산광역시 북구청,북부경찰서,Y,6,10,2021-12-21,3720000,울산광역시 북구
어린이집,다경어린이집,울산광역시 북구 이화5길23,,35.66254121,129.3374123,울산광역시 북구청,북부경찰서,N,0,3~10,2021-12-21,3720000,울산광역시 북구
유치원,동그라미유치원,울산광역시 북구 아랫마을길12,,35.63017583,129.3156047,울산광역시 북구청,북부경찰서,N,0,3.5,2021-12-21,3720000,울산광역시 북구
초등학교,동대초교,울산광역시 북구 신천로 36,,35.64124976,129.3497365,울산광역시 북구청,북부경찰서,Y,5,7~20,2021-12-21,3720000,울산광역시 북구
초등학교,동천초교,울산광역시 북구 고래로 26,,35.63168177,129.341334,울산광역시 북구청,북부경찰서,Y,7,10~15,2021-12-21,3720000,울산광역시 북구
유치원,동천 유치원,울산광역시 북구 고래로 26,,35.63168139,129.3413562,울산광역시 북구청,북부경찰서,Y,2,10~15,2021-12-21,3720000,울산광역시 북구
유치원,동해유치원,울산광역시 북구 오치골4길 9,,35.54678545,129.3845429,울산광역시 북구청,북부경찰서,N,0,6,2021-12-21,3720000,울산광역시 북구
유치원,동화유치원,울산광역시 북구 동대17길 11,,35.629389,129.352256,울산광역시 북구청,북부경찰서,Y,4,7,2021-12-21,3720000,울산광역시 북구
초등학교,매곡초교,울산광역시 북구 매곡1로 49,,35.64415225,129.3502321,울산광역시 북구청,북부경찰서,Y,7,8~25,2021-12-21,3720000,울산광역시 북구
초등학교,매산초교,울산광역시 북구 매산로 53,,35.64416616,129.3605734,울산광역시 북구청,북부경찰서,Y,6,12~20,2021-12-21,3720000,울산광역시 북구
특수학교,메아리학교,울산광역시 북구 갓안1길 8,,35.66593315,129.3403292,울산광역시 북구청,북부경찰서,Y,3,4~5,2021-12-21,3720000,울산광역시 북구
유치원,명신유치원,울산광역시 북구 호계로 309-19,,35.630034,129.349134,울산광역시 북구청,북부경찰서,Y,3,10,2021-12-21,3720000,울산광역시 북구
초등학교,명촌초교,울산광역시 북구 명촌10길 11,,35.55316781,129.3563357,울산광역시 북구청,북부경찰서,Y,9,8~25,2021-12-21,3720000,울산광역시 북구
어린이집,미래몬테소리어린이집,울산광역시 북구 달래골길 46,,35.6396929,129.3234319,울산광역시 북구청,북부경찰서,Y,3,3,2021-12-21,3720000,울산광역시 북구
유치원,미래유치원,울산광역시 북구 달래골길 46,,35.6396929,129.3234319,울산광역시 북구청,북부경찰서,Y,2,3,2021-12-21,3720000,울산광역시 북구
어린이집,바른몬테소리어린이집,울산광역시 북구 달래골길 27,,35.639656,129.325534,울산광역시 북구청,북부경찰서,Y,3,3,2021-12-21,3720000,울산광역시 북구
유치원,보람유치원,울산광역시 북구 새장터6길 14,,35.53460414,129.3912401,울산광역시 북구청,북부경찰서,Y,2,5~6,2021-12-21,3720000,울산광역시 북구
