연도,대상사고 구분명,법정동코드,행정구,사고건수,사고건수 구성비,사망자수,사망자수 구성비,치사율,부상자수,부상자수 구성비,인구10만명당 사고건수,자동차1만대당 사고건수,과속,중앙선 침범,신호위반,안전거리 미확보,안전운전 의무 불이행,보행자 보호의무 위반,기타,차대사람,차대차,차량단독,철길건널목
2020,스쿨존내어린이사고,1113,영등포구,4,0.83,0,0,0,4,0.79,,,,,,,,,,,,,
2020,고령운전사고,1113,영등포구,347,1.12,1,0.14,0.29,502,1.13,,,,,,,,,,,,,
2020,고령보행사고,1113,영등포구,77,0.79,1,0.16,1.3,77,0.83,,,,,,,,,,,,,
2020,PM사고,1113,영등포구,14,1.56,0,0,0,19,1.93,,,,,,,,,,,,,
2020,뺑소니사고,1113,영등포구,36,0.49,1,1.03,2.78,60,0.58,,,,,,,,,,,,,
2020,무면허사고,1113,영등포구,28,0.53,1,0.59,3.57,43,0.57,,,,,,,,,,,,,
2016,전체,1114,동작구,1471,0.67,19,0.44,1.29,2028,0.61,355.96,123.29,1,49,111,165,905,31,128,456,960,55,0
2016,어린이사고,1114,동작구,63,0.56,0,0,0,77,0.54,,,,,,,,,,,,,
2016,노인사고,1114,동작구,196,0.55,8,0.46,4.08,195,0.51,,,,,,,,,,,,,
2016,보행자사고,1114,동작구,462,0.94,8,0.47,1.73,470,0.95,,,,,,,,,,,,,
2016,자전거사고,1114,동작구,67,1.13,2,1.77,2.99,81,1.29,,,,,,,,,,,,,
2016,야간사고,1114,동작구,698,0.73,11,0.51,1.58,1006,0.71,,,,,,,,,,,,,
2016,어린이보행사고,1114,동작구,32,0.75,0,0,0,33,0.75,,,,,,,,,,,,,
2016,스쿨존내어린이사고,1114,동작구,6,1.25,0,0,0,6,1.18,,,,,,,,,,,,,
2016,고령운전사고,1114,동작구,170,0.7,4,0.53,2.35,251,0.7,,,,,,,,,,,,,
2016,고령보행사고,1114,동작구,98,0.86,3,0.35,3.06,95,0.89,,,,,,,,,,,,,
2016,뺑소니사고,1114,동작구,21,0.25,0,0,0,28,0.23,,,,,,,,,,,,,
2016,무면허사고,1114,동작구,21,0.53,0,0,0,24,0.41,,,,,,,,,,,,,
2017,전체,1114,동작구,1409,0.65,20,0.48,1.42,2043,0.63,344.93,117.52,1,31,120,197,835,33,142,388,972,49,0
2017,어린이사고,1114,동작구,46,0.42,0,0,0,54,0.4,,,,,,,,,,,,,
2017,노인사고,1114,동작구,200,0.53,11,0.62,5.5,198,0.49,,,,,,,,,,,,,
2017,보행자사고,1114,동작구,391,0.83,11,0.66,2.81,402,0.84,,,,,,,,,,,,,
2017,자전거사고,1114,동작구,54,0.95,1,0.79,1.85,65,1.1,,,,,,,,,,,,,
2017,야간사고,1114,동작구,650,0.72,10,0.47,1.54,971,0.71,,,,,,,,,,,,,
2017,어린이보행사고,1114,동작구,17,0.42,0,0,0,17,0.41,,,,,,,,,,,,,
2017,스쿨존내어린이사고,1114,동작구,4,0.84,0,0,0,4,0.82,,,,,,,,,,,,,
2017,고령운전사고,1114,동작구,177,0.66,6,0.71,3.39,257,0.67,,,,,,,,,,,,,
2017,고령보행사고,1114,동작구,93,0.78,7,0.77,7.53,89,0.79,,,,,,,,,,,,,
2017,뺑소니사고,1114,동작구,26,0.33,0,0,0,47,0.41,,,,,,,,,,,,,
2017,무면허사고,1114,동작구,18,0.35,1,0.63,5.56,27,0.36,,,,,,,,,,,,,
2018,전체,1114,동작구,1412,0.65,9,0.24,0.64,1892,0.59,344.91,117.24,1,30,121,195,809,51,135,427,933,52,0
2018,어린이사고,1114,동작구,43,0.43,1,2.94,2.33,48,0.38,,,,,,,,,,,,,
2018,노인사고,1114,동작구,225,0.58,4,0.24,1.78,237,0.57,,,,,,,,,,,,,
2018,보행자사고,1114,동작구,423,0.92,9,0.61,2.13,425,0.92,,,,,,,,,,,,,
2018,자전거사고,1114,동작구,63,1.32,0,0,0,71,1.41,,,,,,,,,,,,,
2018,야간사고,1114,동작구,668,0.74,3,0.16,0.45,915,0.68,,,,,,,,,,,,,
2018,어린이보행사고,1114,동작구,25,0.7,1,4.55,4,25,0.68,,,,,,,,,,,,,
2018,스쿨존내어린이사고,1114,동작구,4,0.92,1,33.33,25,3,0.63,,,,,,,,,,,,,
2018,고령운전사고,1114,동작구,194,0.65,3,0.36,1.55,256,0.59,,,,,,,,,,,,,
2018,고령보행사고,1114,동작구,107,0.91,4,0.48,3.74,105,0.94,,,,,,,,,,,,,
2018,PM사고,1114,동작구,1,0.44,0,0,0,1,0.42,,,,,,,,,,,,,
2018,뺑소니사고,1114,동작구,18,0.24,1,0.93,5.56,31,0.28,,,,,,,,,,,,,
2018,무면허사고,1114,동작구,21,0.4,0,0,0,32,0.42,,,,,,,,,,,,,
2019,전체,1114,동작구,1406,0.61,5,0.15,0.36,2021,0.59,349.14,116.56,4,37,147,185,757,57,145,399,961,46,0
2019,어린이사고,1114,동작구,57,0.52,0,0,0,66,0.47,,,,,,,,,,,,,
2019,노인사고,1114,동작구,203,0.5,1,0.07,0.49,224,0.5,,,,,,,,,,,,,
2019,보행자사고,1114,동작구,410,0.88,3,0.23,0.73,423,0.9,,,,,,,,,,,,,
2019,자전거사고,1114,동작구,53,0.94,0,0,0,63,1.05,,,,,,,,,,,,,
2019,야간사고,1114,동작구,587,0.64,4,0.25,0.68,851,0.63,,,,,,,,,,,,,
2019,어린이보행사고,1114,동작구,24,0.62,0,0,0,24,0.61,,,,,,,,,,,,,
2019,스쿨존내어린이사고,1114,동작구,4,0.71,0,0,0,4,0.68,,,,,,,,,,,,,
2019,고령운전사고,1114,동작구,214,0.64,1,0.13,0.47,294,0.61,,,,,,,,,,,,,
2019,고령보행사고,1114,동작구,93,0.76,1,0.13,1.08,97,0.83,,,,,,,,,,,,,
2019,PM사고,1114,동작구,1,0.22,0,0,0,1,0.21,,,,,,,,,,,,,
2019,뺑소니사고,1114,동작구,18,0.25,0,0,0,44,0.43,,,,,,,,,,,,,
2019,무면허사고,1114,동작구,25,0.48,0,0,0,32,0.43,,,,,,,,,,,,,
2020,전체,1114,동작구,1307,0.62,10,0.32,0.77,1819,0.59,325.47,108.09,2,29,142,216,719,54,96,308,936,63,0
2020,어린이사고,1114,동작구,24,0.29,0,0,0,29,0.28,,,,,,,,,,,,,
2020,노인사고,1114,동작구,199,0.56,2,0.15,1.01,205,0.54,,,,,,,,,,,,,
2020,보행자사고,1114,동작구,307,0.84,8,0.73,2.61,304,0.82,,,,,,,,,,,,,
2020,자전거사고,1114,동작구,102,0.79,0,0,0,117,0.87,,,,,,,,,,,,,
2020,야간사고,1114,동작구,566,0.68,4,0.27,0.71,807,0.66,,,,,,,,,,,,,
2020,어린이보행사고,1114,동작구,6,0.29,0,0,0,6,0.28,,,,,,,,,,,,,
2020,스쿨존내어린이사고,1114,동작구,2,0.41,0,0,0,2,0.39,,,,,,,,,,,,,
2020,고령운전사고,1114,동작구,187,0.6,4,0.56,2.14,256,0.58,,,,,,,,,,,,,
2020,고령보행사고,1114,동작구,76,0.78,1,0.16,1.32,75,0.81,,,,,,,,,,,,,
2020,PM사고,1114,동작구,11,1.23,0,0,0,11,1.12,,,,,,,,,,,,,
2020,뺑소니사고,1114,동작구,22,0.3,0,0,0,46,0.44,,,,,,,,,,,,,
2020,무면허사고,1114,동작구,30,0.57,0,0,0,46,0.61,,,,,,,,,,,,,
2016,전체,1115,관악구,1408,0.64,19,0.44,1.35,1895,0.57,267.88,95.86,1,41,184,233,727,43,143,424,933,51,0
2016,어린이사고,1115,관악구,42,0.37,4,5.63,9.52,63,0.44,,,,,,,,,,,,,
2016,노인사고,1115,관악구,171,0.48,5,0.29,2.92,170,0.44,,,,,,,,,,,,,
2016,보행자사고,1115,관악구,433,0.88,13,0.76,3,437,0.88,,,,,,,,,,,,,
2016,자전거사고,1115,관악구,39,0.66,0,0,0,39,0.62,,,,,,,,,,,,,
2016,야간사고,1115,관악구,701,0.74,12,0.56,1.71,976,0.68,,,,,,,,,,,,,
2016,어린이보행사고,1115,관악구,24,0.56,4,11.11,16.67,21,0.48,,,,,,,,,,,,,
2016,스쿨존내어린이사고,1115,관악구,3,0.63,2,25,66.67,1,0.2,,,,,,,,,,,,,
2016,고령운전사고,1115,관악구,160,0.65,1,0.13,0.63,232,0.65,,,,,,,,,,,,,
2016,고령보행사고,1115,관악구,86,0.75,5,0.58,5.81,81,0.76,,,,,,,,,,,,,
2016,뺑소니사고,1115,관악구,18,0.22,0,0,0,24,0.2,,,,,,,,,,,,,
2016,무면허사고,1115,관악구,15,0.38,0,0,0,19,0.33,,,,,,,,,,,,,
2017,전체,1115,관악구,1251,0.58,11,0.26,0.88,1659,0.51,240.15,85.32,1,34,151,176,711,31,118,368,851,32,0
2017,어린이사고,1115,관악구,32,0.29,0,0,0,34,0.25,,,,,,,,,,,,,
2017,노인사고,1115,관악구,184,0.49,7,0.4,3.8,190,0.47,,,,,,,,,,,,,
2017,보행자사고,1115,관악구,368,0.78,10,0.6,2.72,373,0.78,,,,,,,,,,,,,
2017,자전거사고,1115,관악구,36,0.64,0,0,0,39,0.66,,,,,,,,,,,,,
2017,야간사고,1115,관악구,647,0.71,8,0.38,1.24,862,0.63,,,,,,,,,,,,,
2017,어린이보행사고,1115,관악구,20,0.5,0,0,0,21,0.51,,,,,,,,,,,,,
2017,스쿨존내어린이사고,1115,관악구,2,0.42,0,0,0,3,0.62,,,,,,,,,,,,,
2017,고령운전사고,1115,관악구,156,0.58,1,0.12,0.64,211,0.55,,,,,,,,,,,,,
2017,고령보행사고,1115,관악구,97,0.81,7,0.77,7.22,92,0.82,,,,,,,,,,,,,
2017,PM사고,1115,관악구,1,0.85,0,0,0,1,0.81,,,,,,,,,,,,,
2017,뺑소니사고,1115,관악구,19,0.24,0,0,0,25,0.22,,,,,,,,,,,,,
2017,무면허사고,1115,관악구,19,0.37,0,0,0,26,0.35,,,,,,,,,,,,,
2018,전체,1115,관악구,1300,0.6,8,0.21,0.62,1717,0.53,249.98,89.08,1,30,159,159,711,64,139,354,904,42,0
2018,어린이사고,1115,관악구,35,0.35,0,0,0,37,0.29,,,,,,,,,,,,,
2018,노인사고,1115,관악구,182,0.47,3,0.18,1.65,188,0.45,,,,,,,,,,,,,
2018,보행자사고,1115,관악구,358,0.78,7,0.47,1.96,365,0.79,,,,,,,,,,,,,
2018,자전거사고,1115,관악구,25,0.52,1,1.1,4,24,0.48,,,,,,,,,,,,,
2018,야간사고,1115,관악구,638,0.71,7,0.38,1.1,882,0.66,,,,,,,,,,,,,
2018,어린이보행사고,1115,관악구,24,0.67,0,0,0,25,0.68,,,,,,,,,,,,,
2018,스쿨존내어린이사고,1115,관악구,3,0.69,0,0,0,3,0.63,,,,,,,,,,,,,
2018,고령운전사고,1115,관악구,169,0.56,1,0.12,0.59,215,0.49,,,,,,,,,,,,,
2018,고령보행사고,1115,관악구,85,0.72,3,0.36,3.53,82,0.74,,,,,,,,,,,,,
2018,PM사고,1115,관악구,1,0.44,0,0,0,1,0.42,,,,,,,,,,,,,
2018,뺑소니사고,1115,관악구,21,0.28,0,0,0,36,0.32,,,,,,,,,,,,,
2018,무면허사고,1115,관악구,12,0.23,0,0,0,15,0.2,,,,,,,,,,,,,
2019,전체,1115,관악구,1363,0.59,10,0.3,0.73,1755,0.51,266.45,94.28,4,30,165,190,730,86,119,352,964,47,0
2019,어린이사고,1115,관악구,37,0.33,0,0,0,45,0.32,,,,,,,,,,,,,
2019,노인사고,1115,관악구,194,0.48,5,0.33,2.58,202,0.46,,,,,,,,,,,,,
2019,보행자사고,1115,관악구,355,0.76,6,0.46,1.69,359,0.76,,,,,,,,,,,,,
2019,자전거사고,1115,관악구,43,0.76,1,1.27,2.33,46,0.76,,,,,,,,,,,,,
2019,야간사고,1115,관악구,651,0.71,7,0.44,1.08,841,0.62,,,,,,,,,,,,,
2019,어린이보행사고,1115,관악구,14,0.36,0,0,0,15,0.38,,,,,,,,,,,,,
2019,스쿨존내어린이사고,1115,관악구,3,0.53,0,0,0,3,0.51,,,,,,,,,,,,,
2019,고령운전사고,1115,관악구,208,0.63,1,0.13,0.48,259,0.54,,,,,,,,,,,,,
2019,고령보행사고,1115,관악구,96,0.78,4,0.54,4.17,95,0.82,,,,,,,,,,,,,
2019,PM사고,1115,관악구,2,0.45,0,0,0,2,0.42,,,,,,,,,,,,,
2019,뺑소니사고,1115,관악구,23,0.32,1,1.11,4.35,27,0.26,,,,,,,,,,,,,
2019,무면허사고,1115,관악구,21,0.41,0,0,0,32,0.43,,,,,,,,,,,,,
2020,전체,1115,관악구,1444,0.69,13,0.42,0.9,1819,0.59,283.25,99.91,6,37,168,165,786,104,139,329,1087,28,0
2020,어린이사고,1115,관악구,34,0.4,0,0,0,41,0.39,,,,,,,,,,,,,
2020,노인사고,1115,관악구,209,0.59,5,0.37,2.39,215,0.56,,,,,,,,,,,,,
2020,보행자사고,1115,관악구,328,0.9,8,0.73,2.44,330,0.89,,,,,,,,,,,,,
2020,자전거사고,1115,관악구,76,0.59,3,1.52,3.95,74,0.55,,,,,,,,,,,,,
2020,야간사고,1115,관악구,672,0.81,8,0.55,1.19,864,0.71,,,,,,,,,,,,,
2020,어린이보행사고,1115,관악구,13,0.63,0,0,0,14,0.66,,,,,,,,,,,,,
2020,스쿨존내어린이사고,1115,관악구,2,0.41,0,0,0,2,0.39,,,,,,,,,,,,,
2020,고령운전사고,1115,관악구,231,0.74,0,0,0,279,0.63,,,,,,,,,,,,,
2020,고령보행사고,1115,관악구,86,0.88,5,0.8,5.81,82,0.89,,,,,,,,,,,,,
2020,PM사고,1115,관악구,21,2.34,0,0,0,25,2.54,,,,,,,,,,,,,
2020,뺑소니사고,1115,관악구,28,0.38,0,0,0,34,0.33,,,,,,,,,,,,,
2020,무면허사고,1115,관악구,31,0.58,0,0,0,41,0.54,,,,,,,,,,,,,
2016,전체,1116,강남구,3828,1.73,12,0.28,0.31,5445,1.64,669.07,147.33,5,111,384,441,2422,154,210,876,2883,69,0
2016,어린이사고,1116,강남구,92,0.82,0,0,0,111,0.78,,,,,,,,,,,,,
2016,노인사고,1116,강남구,303,0.85,1,0.06,0.33,328,0.85,,,,,,,,,,,,,
2016,보행자사고,1116,강남구,883,1.79,3,0.18,0.34,931,1.87,,,,,,,,,,,,,
2016,자전거사고,1116,강남구,74,1.25,0,0,0,85,1.35,,,,,,,,,,,,,
2016,야간사고,1116,강남구,1880,1.98,8,0.37,0.43,2822,1.98,,,,,,,,,,,,,
2016,어린이보행사고,1116,강남구,36,0.84,0,0,0,40,0.91,,,,,,,,,,,,,
2016,스쿨존내어린이사고,1116,강남구,6,1.25,0,0,0,6,1.18,,,,,,,,,,,,,
2016,고령운전사고,1116,강남구,378,1.55,0,0,0,509,1.43,,,,,,,,,,,,,
2016,고령보행사고,1116,강남구,101,0.88,0,0,0,104,0.97,,,,,,,,,,,,,
2016,뺑소니사고,1116,강남구,101,1.21,0,0,0,166,1.35,,,,,,,,,,,,,
2016,무면허사고,1116,강남구,51,1.28,1,0.68,1.96,73,1.26,,,,,,,,,,,,,
2017,전체,1116,강남구,3469,1.6,19,0.45,0.55,4959,1.54,618.3,136.03,11,90,312,457,2146,107,249,810,2590,69,0
2017,어린이사고,1116,강남구,103,0.94,0,0,0,123,0.92,,,,,,,,,,,,,
2017,노인사고,1116,강남구,324,0.86,4,0.23,1.23,347,0.86,,,,,,,,,,,,,
2017,보행자사고,1116,강남구,820,1.73,7,0.42,0.85,858,1.8,,,,,,,,,,,,,
2017,자전거사고,1116,강남구,63,1.11,0,0,0,68,1.15,,,,,,,,,,,,,
2017,야간사고,1116,강남구,1662,1.83,14,0.66,0.84,2445,1.8,,,,,,,,,,,,,
2017,어린이보행사고,1116,강남구,40,1,0,0,0,41,1,,,,,,,,,,,,,
2017,스쿨존내어린이사고,1116,강남구,9,1.88,0,0,0,9,1.85,,,,,,,,,,,,,
2017,고령운전사고,1116,강남구,408,1.53,1,0.12,0.25,573,1.48,,,,,,,,,,,,,
2017,고령보행사고,1116,강남구,102,0.85,3,0.33,2.94,104,0.93,,,,,,,,,,,,,
2017,PM사고,1116,강남구,1,0.85,0,0,0,1,0.81,,,,,,,,,,,,,
2017,뺑소니사고,1116,강남구,69,0.88,1,0.67,1.45,120,1.05,,,,,,,,,,,,,
2017,무면허사고,1116,강남구,57,1.11,0,0,0,90,1.2,,,,,,,,,,,,,
2018,전체,1116,강남구,3459,1.59,20,0.53,0.58,4967,1.54,631.84,137.2,4,88,300,491,2094,133,248,749,2639,71,0
2018,어린이사고,1116,강남구,86,0.86,1,2.94,1.16,118,0.94,,,,,,,,,,,,,
2018,노인사고,1116,강남구,351,0.91,7,0.42,1.99,372,0.89,,,,,,,,,,,,,
2018,보행자사고,1116,강남구,761,1.66,9,0.61,1.18,782,1.69,,,,,,,,,,,,,
2018,자전거사고,1116,강남구,59,1.24,1,1.1,1.69,68,1.35,,,,,,,,,,,,,
2018,야간사고,1116,강남구,1679,1.86,12,0.64,0.71,2509,1.88,,,,,,,,,,,,,
2018,어린이보행사고,1116,강남구,31,0.87,0,0,0,33,0.89,,,,,,,,,,,,,
2018,스쿨존내어린이사고,1116,강남구,5,1.15,0,0,0,5,1.06,,,,,,,,,,,,,
2018,고령운전사고,1116,강남구,504,1.68,5,0.59,0.99,742,1.71,,,,,,,,,,,,,
2018,고령보행사고,1116,강남구,98,0.83,5,0.59,5.1,94,0.85,,,,,,,,,,,,,
2018,PM사고,1116,강남구,3,1.33,0,0,0,3,1.26,,,,,,,,,,,,,
2018,뺑소니사고,1116,강남구,75,0.99,1,0.93,1.33,130,1.17,,,,,,,,,,,,,
2018,무면허사고,1116,강남구,54,1.04,0,0,0,82,1.08,,,,,,,,,,,,,
2019,전체,1116,강남구,3722,1.62,14,0.42,0.38,5182,1.52,675.81,147.41,13,76,330,515,2150,154,359,825,2832,65,0
2019,어린이사고,1116,강남구,107,0.97,0,0,0,126,0.89,,,,,,,,,,,,,
2019,노인사고,1116,강남구,352,0.87,6,0.39,1.7,366,0.82,,,,,,,,,,,,,
2019,보행자사고,1116,강남구,839,1.8,8,0.61,0.95,863,1.83,,,,,,,,,,,,,
2019,자전거사고,1116,강남구,60,1.07,0,0,0,70,1.16,,,,,,,,,,,,,
2019,야간사고,1116,강남구,1688,1.85,10,0.63,0.59,2421,1.8,,,,,,,,,,,,,
2019,어린이보행사고,1116,강남구,44,1.14,0,0,0,44,1.12,,,,,,,,,,,,,
2019,스쿨존내어린이사고,1116,강남구,6,1.06,0,0,0,6,1.02,,,,,,,,,,,,,
2019,고령운전사고,1116,강남구,457,1.37,2,0.26,0.44,613,1.27,,,,,,,,,,,,,
2019,고령보행사고,1116,강남구,91,0.74,5,0.67,5.49,87,0.75,,,,,,,,,,,,,
2019,PM사고,1116,강남구,36,8.05,0,0,0,38,8.03,,,,,,,,,,,,,
2019,뺑소니사고,1116,강남구,65,0.91,0,0,0,107,1.04,,,,,,,,,,,,,
2019,무면허사고,1116,강남구,66,1.27,0,0,0,87,1.17,,,,,,,,,,,,,
2020,전체,1116,강남구,3752,1.79,17,0.55,0.45,5189,1.69,689.64,147.46,9,65,322,558,2110,159,416,721,2964,67,0
2020,어린이사고,1116,강남구,76,0.9,0,0,0,94,0.9,,,,,,,,,,,,,
2020,노인사고,1116,강남구,359,1.02,4,0.3,1.11,384,1.01,,,,,,,,,,,,,
2020,보행자사고,1116,강남구,718,1.96,8,0.73,1.11,733,1.98,,,,,,,,,,,,,
2020,자전거사고,1116,강남구,139,1.08,0,0,0,159,1.19,,,,,,,,,,,,,
2020,야간사고,1116,강남구,1727,2.07,13,0.89,0.75,2492,2.04,,,,,,,,,,,,,
2020,어린이보행사고,1116,강남구,19,0.91,0,0,0,20,0.94,,,,,,,,,,,,,
2020,스쿨존내어린이사고,1116,강남구,6,1.24,0,0,0,8,1.58,,,,,,,,,,,,,
2020,고령운전사고,1116,강남구,510,1.64,2,0.28,0.39,716,1.62,,,,,,,,,,,,,
2020,고령보행사고,1116,강남구,77,0.79,2,0.32,2.6,75,0.81,,,,,,,,,,,,,
2020,PM사고,1116,강남구,94,10.48,0,0,0,104,10.56,,,,,,,,,,,,,
2020,뺑소니사고,1116,강남구,96,1.29,1,1.03,1.04,144,1.38,,,,,,,,,,,,,
2020,무면허사고,1116,강남구,71,1.34,2,1.18,2.82,80,1.05,,,,,,,,,,,,,
2016,전체,1117,강동구,1426,0.65,17,0.4,1.19,1957,0.59,317.97,93.26,1,46,147,132,894,43,100,426,959,41,0
2016,어린이사고,1117,강동구,78,0.69,0,0,0,92,0.65,,,,,,,,,,,,,
2016,노인사고,1117,강동구,217,0.61,6,0.35,2.76,224,0.58,,,,,,,,,,,,,
2016,보행자사고,1117,강동구,435,0.88,12,0.7,2.76,440,0.88,,,,,,,,,,,,,
2016,자전거사고,1117,강동구,91,1.53,0,0,0,99,1.57,,,,,,,,,,,,,
2016,야간사고,1117,강동구,645,0.68,11,0.51,1.71,921,0.65,,,,,,,,,,,,,
2016,어린이보행사고,1117,강동구,41,0.96,0,0,0,42,0.95,,,,,,,,,,,,,
2016,스쿨존내어린이사고,1117,강동구,7,1.46,0,0,0,8,1.57,,,,,,,,,,,,,
2016,고령운전사고,1117,강동구,160,0.65,5,0.66,3.13,223,0.62,,,,,,,,,,,,,
2016,고령보행사고,1117,강동구,78,0.68,5,0.58,6.41,74,0.69,,,,,,,,,,,,,
2016,뺑소니사고,1117,강동구,36,0.43,2,1.32,5.56,50,0.41,,,,,,,,,,,,,
2016,무면허사고,1117,강동구,13,0.33,1,0.68,7.69,15,0.26,,,,,,,,,,,,,
2017,전체,1117,강동구,1371,0.63,19,0.45,1.39,1873,0.58,311.34,89.58,3,56,143,139,793,61,107,427,906,38,0
2017,어린이사고,1117,강동구,62,0.57,1,1.85,1.61,71,0.53,,,,,,,,,,,,,
2017,노인사고,1117,강동구,221,0.59,11,0.62,4.98,219,0.54,,,,,,,,,,,,,
2017,보행자사고,1117,강동구,430,0.91,10,0.6,2.33,436,0.91,,,,,,,,,,,,,
2017,자전거사고,1117,강동구,80,1.41,5,3.97,6.25,82,1.38,,,,,,,,,,,,,
2017,야간사고,1117,강동구,595,0.66,10,0.47,1.68,814,0.6,,,,,,,,,,,,,
2017,어린이보행사고,1117,강동구,30,0.75,1,2.86,3.33,29,0.71,,,,,,,,,,,,,
2017,스쿨존내어린이사고,1117,강동구,8,1.67,1,12.5,12.5,7,1.44,,,,,,,,,,,,,
2017,고령운전사고,1117,강동구,174,0.65,5,0.59,2.87,221,0.57,,,,,,,,,,,,,
2017,고령보행사고,1117,강동구,97,0.81,6,0.66,6.19,93,0.83,,,,,,,,,,,,,
2017,PM사고,1117,강동구,1,0.85,0,0,0,1,0.81,,,,,,,,,,,,,
2017,뺑소니사고,1117,강동구,16,0.2,0,0,0,19,0.17,,,,,,,,,,,,,
2017,무면허사고,1117,강동구,12,0.23,0,0,0,12,0.16,,,,,,,,,,,,,
2018,전체,1117,강동구,1418,0.65,12,0.32,0.85,1922,0.59,328.3,93.46,2,35,151,152,837,74,99,394,978,46,0
2018,어린이사고,1117,강동구,58,0.58,0,0,0,64,0.51,,,,,,,,,,,,,
2018,노인사고,1117,강동구,242,0.63,4,0.24,1.65,259,0.62,,,,,,,,,,,,,
2018,보행자사고,1117,강동구,400,0.87,8,0.54,2,408,0.88,,,,,,,,,,,,,
2018,자전거사고,1117,강동구,66,1.38,0,0,0,70,1.39,,,,,,,,,,,,,
2018,야간사고,1117,강동구,620,0.69,6,0.32,0.97,848,0.63,,,,,,,,,,,,,
2018,어린이보행사고,1117,강동구,24,0.67,0,0,0,24,0.65,,,,,,,,,,,,,
2018,스쿨존내어린이사고,1117,강동구,1,0.23,0,0,0,1,0.21,,,,,,,,,,,,,
